,gene_short_name,UniProt_AC,UniProt_ID,EntrezGene,symbol,X,Chromosome,Start,End,Score,Strand,Phase,Note,Cluster.x,gene_id,tss_id,locus,gene_short_names,Cluster.y,A17_FPKM,dmi2_FPKM,dmi3_FPKM,ipd3_FPKM,lyk3_FPKM,nfp_FPKM,pt4_FPKM,A17_1,A17_2,A17_3,A17_4,A17_5,dmi2_1,dmi2_2,dmi2_3,dmi2_4,dmi2_5,dmi3_1,dmi3_2,dmi3_3,dmi3_4,dmi3_5,ipd3_1,ipd3_2,ipd3_3,ipd3_4,ipd3_5,lyk3_1,lyk3_2,lyk3_3,lyk3_4,lyk3_5,nfp_1,nfp_2,nfp_3,nfp_4,nfp_5,pt4_1,pt4_2,pt4_3,pt4_4,pt4_5
MSTRG.1962,Medtr1g060360,A0A072VJR0,A0A072VJR0_MEDTR,25483843,MTR_1g060360,3146,chr1,26274863,26277155,.,+,.,purple acid phosphatase superfamily protein,cluster3,MSTRG.1962,TSS1905,chr1:26274862-26277155,Medtr1g060360,cluster3,5.28059,13.6545,21.2537,1.35014,5.60312,0.854523,17.1216,-0.644161335,-0.580254592,-0.633520011,1.040883931,-0.904396634,0.167583048,-0.309056997,0.459472927,0.85467454,1.67572726,0.903147536,1.139013549,1.475270351,1.655906372,0.547816245,-1.070739262,-0.79128357,-0.890436495,-0.877927906,-1.462980995,0.355088613,-0.239105263,0.173248453,0.154637645,-0.593772591,-1.396793461,-1.538541115,-0.725019709,-1.33917119,-1.350229642,1.090141266,1.139422002,1.464020724,0.651182554,0.400153753
MSTRG.1967,Medtr1g060470,A0A072VVC4,A0A072VVC4_MEDTR,25483850,MTR_1g060470,3153,chr1,26310591,26310947,.,-,.,hypothetical protein,cluster3,MSTRG.1967,TSS5918,chr1:26310590-26310947,Medtr1g060470,cluster3,0,0.754409,4.02597,0.877919,0.626481,0.256888,2.1751,-0.874959946,-0.874959946,-0.874959946,-0.874959946,-0.874959946,-0.874959946,-0.874959946,0.985118306,-0.874959946,0.451714351,-0.874959946,1.986231439,1.93523735,1.580893132,1.929349295,-0.874959946,-0.874959946,-0.874959946,0.202057007,1.372132879,-0.121414469,-0.874959946,0.111311626,-0.063855838,0.089824663,-0.149737069,-0.087622605,-0.874959946,-0.874959946,-0.874959946,1.845669952,0.536720317,0.138298327,0.918142317,0.339288155
MSTRG.1969,Medtr1g060500,A0A072VJR6,A0A072VJR6_MEDTR,25483852,MTR_1g060500,3155,chr1,26327139,26330053,.,+,.,GDSL-like lipase/acylhydrolase,cluster3,MSTRG.1969,TSS1911,chr1:26327138-26330053,Medtr1g060500,cluster3,0.165936,7.38848,10.482,0.159446,1.03181,2.96203,3.44859,-0.955081572,-0.943571657,-0.963205127,-0.872796211,-1.04408771,0.625802751,-1.043622476,0.955032562,2.283456711,0.559942618,-0.069413673,0.300302784,1.747742951,1.371023118,2.375273859,-0.605864394,-1.019600151,-1.118658941,-1.087739397,-1.060137965,0.165316478,-0.740304599,-0.193913862,-0.973916459,-0.432978117,1.032330782,0.518307736,-0.781647002,-0.029455676,0.250287209,1.024842072,0.633038938,0.664436428,-0.131484652,-0.439657354
MSTRG.2015,Medtr1g061730,G7I9D0,G7I9D0_MEDTR,11429548,MTR_1g061730,3225,chr1,26968527,26969966,.,-,.,late embryogenesis abundant protein putative,cluster6,MSTRG.2015,TSS5956,chr1:26968526-26969966,Medtr1g061730,cluster6,1.29777,0.310299,0.00648594,2.04943,1.61214,0.105273,0.020372,1.214753946,-0.196741824,0.183254558,2.044208069,-0.570006734,-0.365991109,-0.722651516,-0.722651516,-0.565179706,0.756868042,-0.722651516,-0.722651516,-0.722651516,-0.664300338,-0.722651516,-0.546316268,1.558195328,0.551714551,0.750761104,2.676375003,-0.669876731,1.474843637,1.117874517,2.123995543,-0.352987619,-0.679300871,-0.722651516,-0.722651516,-0.410265034,-0.220528907,-0.722651516,-0.722651516,-0.660542273,-0.668341931,-0.655949793
MSTRG.2025,Medtr1g062110,G7IA69,G7IA69_MEDTR,11423112,MTR_1g062110,3247,chr1,27121978,27126198,.,+,.,leucoanthocyanidin dioxygenase-like protein,cluster3,MSTRG.2025,TSS1960,chr1:27121977-27126198,Medtr1g062110,cluster3,0.329362,2.12768,1.95103,0.171449,0.835135,0.711382,0.979999,-0.265168708,-1.034302559,-1.187894849,-0.43023958,-1.578649756,0.85041723,1.094907839,0.957590732,-0.054927512,2.844284228,0.221581827,1.536567012,1.964865611,0.849532287,0.979562631,-0.754457482,-1.269608156,-1.449939453,-1.104573939,-1.357768943,0.478100987,0.077247431,-0.151397446,-0.165969062,-0.495626509,0.270898562,-0.175829446,-0.595206845,-0.371900203,-0.254284001,-0.18767436,0.527339604,0.663835884,0.284964607,-0.716277663
MSTRG.2024,Medtr1g062160,G7IA73,G7IA73_MEDTR,11430511,MTR_1g062160,3243,chr1,27096973,27098945,.,+,.,PLATZ transcription factor family protein,cluster7,MSTRG.2024,TSS1958,chr1:27096972-27098945,Medtr1g062160,cluster7,10.4188,5.72428,2.95276,6.16862,13.0113,7.11129,3.39954,1.054825265,1.07433679,1.16297411,0.790956679,0.763371744,-0.622038131,0.043108363,0.230900903,-0.218361364,-0.20351189,-1.407372985,-0.436519515,-1.487743582,-1.586474966,-1.572123246,0.05505752,-0.505290406,0.418189019,0.272604371,-0.398712688,1.030360979,1.272916721,1.786125522,1.606383415,1.236879073,-0.303635763,0.476808883,0.449050572,0.249561925,0.329744504,-1.442996579,-1.329082799,-0.06375316,-0.940808558,-1.785730726
MSTRG.2027,Medtr1g062200,G7IA77,G7IA77_MEDTR,11425600,MTR_1g062200,3249,chr1,27144688,27152668,.,+,.,myosin heavy chain-like protein putative,cluster5,MSTRG.2027,"TSS1962,TSS1963,TSS1964",chr1:27144400-27152668,Medtr1g062200,cluster5,5.78267,3.60352,2.29527,5.17579,4.53345,3.68727,1.87685,1.861709042,0.206672679,0.875866966,1.062166324,0.979134718,-0.265094007,-0.855950854,0.636905915,0.539089484,-0.105691301,-0.608108757,-0.78865576,-1.042361259,-1.190053098,-0.529639384,0.949939206,0.70002674,0.575246706,0.263468543,1.40868272,0.954632326,0.948531998,-0.104921042,-0.075571609,0.682100678,-0.006336896,-0.214580812,-2.149772315,-0.477682819,1.793818242,-0.866709701,-1.281225697,-2.001688897,-0.85686035,-1.017087731
MSTRG.2040,Medtr1g062340,A0A072VKG2,A0A072VKG2_MEDTR,25483910,MTR_1g062340,3254,chr1,27207364,27208237,.,-,.,allergen Pru protein putative,cluster3,MSTRG.2040,"TSS5973,TSS5974,TSS5975,TSS5976",chr1:27207363-27433418,"Medtr1g062340,Medtr1g062350,Medtr1g062370,Medtr1g062660",cluster3,0.584936,76.6939,59.2165,1.37769,6.12189,25.8356,16.252,-1.023866113,-1.080925385,-0.984320048,-1.074109928,-1.193136571,0.02484214,-0.686908241,1.220252159,2.525471509,0.490342495,-0.979246731,0.274667087,0.89288141,0.940100262,2.306592573,-0.282457883,-0.866292279,-1.211134889,-1.064254252,-0.966926945,0.275413,-0.318820058,0.015748941,-0.452580326,-0.002545738,1.606297001,0.618136327,-0.481643677,0.61641666,0.243046933,1.317675545,0.52609269,0.244114097,-0.523056807,-0.945864959
MSTRG.2052,Medtr1g062500,A0A072VJY0,A0A072VJY0_MEDTR,25483921,MTR_1g062500,3265,chr1,27319297,27325491,.,-,.,phenazine biosynthesis PhzC/PhzF family protein,cluster6,MSTRG.2052,TSS5985,chr1:27207363-27433418,Medtr1g062500,cluster6,171.782,59.883,29.8471,304.348,86.1548,22.9433,49.3978,-0.506622166,1.299004049,0.672258572,0.534413876,1.602281675,0.651284132,-0.826421884,-0.36920344,0.551158929,-1.011405897,-0.451030265,-1.237898736,-0.273817039,-0.154007599,-1.08723779,1.066584927,1.850885501,1.566203597,1.581969404,1.006452283,0.702049018,-0.082460955,1.147908378,-0.416069386,-1.484901083,-1.441484093,-0.410495501,-0.861159187,-0.252701682,-1.646184159,0.49475287,-1.080636756,-0.82210118,-0.674486643,0.363118233
MSTRG.2056,Medtr1g062530,A0A072VJA8,A0A072VJA8_MEDTR,25483923,MTR_1g062530,3267,chr1,27347414,27350463,.,-,.,phenazine biosynthesis PhzC/PhzF family protein,cluster6,MSTRG.2056,TSS5986,chr1:27207363-27433418,Medtr1g062530,cluster6,13.299,3.5033,0.424579,18.9411,3.51002,0.80003,1.1023,-0.257729391,1.383639337,0.195356119,1.218229388,1.966046169,0.611346189,-0.983290353,-0.671394834,1.023347147,-1.00487558,-1.064942295,-1.126092369,-0.755058753,-0.366129771,-0.989733399,0.696887879,1.692496405,1.786918596,1.74853489,1.250756869,0.287509995,-0.232498675,0.935864509,-0.043303314,-1.011240207,-0.994098902,-0.561421796,-0.552676119,-0.21852465,-0.936491945,-0.275456355,-1.095748715,-0.944446958,-0.875337664,0.163558553
MSTRG.2059,Medtr1g062590,I3T3P8,I3T3P8_MEDTR,25483926,MTR_1g062590,3270,chr1,27388450,27390478,.,-,.,allergen Pru protein putative,cluster3,MSTRG.2059,TSS5988,chr1:27207363-27433418,Medtr1g062590,cluster3,31.9977,33.6658,70.6008,15.2222,27.9371,12.6624,82.8392,-0.350755208,-0.006936013,0.222527664,0.663880501,-0.129002396,0.545397432,-0.866018208,-0.82138748,0.457145592,0.758512205,1.43352388,0.78354485,0.735851121,1.231517464,1.243429183,-1.668749439,0.151229281,-0.767333469,-1.02556978,-1.408879041,1.094334698,-0.782832228,-0.475520501,-0.556990031,-0.618583282,-0.530030864,-1.038292859,-1.700771363,-0.701347594,-1.335661748,2.196989897,1.446158878,1.371575832,0.213991761,0.235051265
MSTRG.2039,Medtr1g062860,A0A072VKK0,A0A072VKK0_MEDTR,25483943,MTR_1g062860,3286,chr1,27539220,27543659,.,-,.,eukaryotic-type carbonic anhydrase,cluster5,MSTRG.2039,TSS5993,chr1:27539219-27543659,Medtr1g062860,cluster5,2.71621,6.00747,4.39324,2.85205,15.0598,4.27571,3.76989,-0.776710244,-1.085099873,-1.091534615,0.796785296,-1.429172163,-0.129219733,-1.33061342,0.518723668,-0.970906845,1.918261677,-0.062771754,-0.655701419,1.3223788,-0.98818211,-0.428634874,-0.640418483,-0.036354598,-0.471252216,-0.360592403,-0.666508916,1.457337648,1.110915923,2.743312484,1.784658685,0.522497686,0.345514409,-0.124968786,0.149981617,-0.438938714,0.20629489,-0.890209445,-0.188416584,0.211241329,0.694236853,-1.015933773
MSTRG.2067,Medtr1g062970,A0A072VL51,A0A072VL51_MEDTR,25483950,MTR_1g062970,3293,chr1,27656037,27661236,.,+,.,heparan-alpha-glucosaminide N-acetyltransferase-like protein,cluster5,MSTRG.2067,TSS1993,chr1:27655997-27665753,Medtr1g062970,cluster5,2.35678,3.55518,0.17722,19.1639,19.0147,18.0339,2.84667,-1.068561515,-0.560656608,-1.104400926,0.423127488,-0.954105375,-0.610419579,0.632826615,-0.272985944,-0.621908466,-0.954630716,-1.273184789,-1.379173221,-1.308000395,-1.314559835,-1.254235552,1.459280578,0.142501836,1.284429909,1.316878155,0.634307745,1.681830501,-0.309128225,0.34632781,0.979601395,1.426133879,0.937410689,1.084038676,1.004533138,0.41105301,1.46754483,-0.833131268,0.048719208,0.231692914,-0.921244947,-0.771911015
MSTRG.2076,Medtr1g063110,A0A072VK34,A0A072VK34_MEDTR,25483961,MTR_1g063110,3303,chr1,27755266,27761614,.,+,.,4-coumarate:CoA ligase-like protein,cluster5,MSTRG.2076,"TSS1996,TSS1997",chr1:27755265-27770679,"Medtr1g063110,Medtr1g063120",cluster5,11.7491,12.334,9.6229,21.3396,28.8035,22.8587,10.6754,-0.382220044,-1.037004156,-1.098200866,0.223399702,-0.663954452,-0.731211887,-0.827336636,-0.532817841,-0.462661181,0.217329055,-1.285267254,-1.360665867,-0.216040218,-1.676957794,-0.561392141,0.704205789,1.401860199,0.602167911,0.601431278,0.217098205,1.151623034,1.093741083,2.224799389,1.390700837,0.858334047,0.700795894,0.978186268,1.015077563,-0.217390108,1.602528117,-0.479315331,-0.142806427,-0.677305003,-1.287922584,-1.342808579
MSTRG.2086,Medtr1g063330,A0A072VVS4,A0A072VVS4_MEDTR,25483978,MTR_1g063330,3320,chr1,27956028,27956479,.,+,.,SAUR-like auxin-responsive family protein,cluster7,MSTRG.2086,TSS2012,chr1:27956027-27956479,Medtr1g063330,cluster7,21.1599,17.2875,4.1303,18.7033,11.4147,5.66161,17.0747,-0.992238102,1.085324978,0.669488539,2.036566271,-0.206780998,1.295856066,-1.282079967,1.629654831,0.419551362,-1.308986528,-1.624161206,-0.332306296,-0.927135286,-1.327335119,-1.052084073,0.80939479,1.195333344,0.63007031,0.379729303,0.652775617,-0.523258835,0.129247052,-0.155448483,-0.476875398,1.094072477,-1.231122662,-1.58493622,-0.075851738,-0.486273286,-0.390149454,-0.03486455,0.294557464,0.307225763,1.810210425,-0.42717039
MSTRG.2087,Medtr1g063340,A0A072VKP3,A0A072VKP3_MEDTR,25483979,MTR_1g063340,3321,chr1,27959225,27959655,.,+,.,SAUR-like auxin-responsive family protein,cluster7,MSTRG.2087,TSS2013,chr1:27959224-27959655,Medtr1g063340,cluster7,0.8951,3.57182,0.251785,0.789057,0.277835,0,1.30735,-0.769104659,0.417831554,0.019855838,0.959485032,0.499988309,2.161084221,-0.769104659,3.62198676,0.419606284,-0.769104659,-0.769104659,0.616049337,-0.769104659,-0.769104659,-0.769104659,0.289858298,-0.022916982,0.282245261,-0.167661234,0.608538054,-0.769104659,-0.29332423,0.177913703,-0.296528988,-0.769104659,-0.769104659,-0.769104659,-0.769104659,-0.769104659,-0.769104659,-0.202558011,-0.304548018,-0.153424693,2.255675633,-0.1216909
MSTRG.2110,Medtr1g064260,G7IBJ6,G7IBJ6_MEDTR,11421325,MTR_1g064260,3360,chr1,28268839,28272292,.,-,.,cytokinin riboside 5'-monophosphate phosphoribohydrolase,cluster2,MSTRG.2110,"TSS6038,TSS6039",chr1:28268838-28272292,Medtr1g064260,cluster2,7.61942,7.99916,11.7554,4.35434,3.81884,6.87172,10.209,0.031083115,0.663796226,0.331957546,-0.494411453,0.38581175,0.393919011,1.356162064,0.409882835,-0.75101782,-0.263690558,1.234121033,1.692289151,0.276196364,1.538347558,1.287185433,-1.112428345,-1.744173495,-0.871967902,-1.16489544,-0.497166276,-1.058753403,-1.506697569,-1.839461576,-1.286002792,-1.023252603,-0.084974542,0.386216842,0.178465227,-0.031126808,-0.712829758,0.400427548,1.012207314,0.747655806,0.361983482,1.755142034
MSTRG.2119,Medtr1g064560,A0A072VVX2,A0A072VVX2_MEDTR,25484008,MTR_1g064560,3377,chr1,28404485,28406967,.,+,.,Serine/Threonine-kinase CCR1-like protein,cluster7,MSTRG.2119,TSS2045,chr1:28404484-28406967,Medtr1g064560,cluster7,1.09228,3.32196,1.58891,1.97186,5.05814,3.36559,1.9081,-1.179302295,-0.776131241,-1.885723215,-0.249121871,-1.816625563,1.132590845,-0.356510994,0.887672056,0.247605484,0.94440351,-1.136801268,-1.262509279,0.424534464,-1.256804767,-0.232716277,0.640376247,-0.535594104,-0.672109727,-0.661884408,-0.358298812,1.603285553,1.667257073,1.967421779,0.591421684,1.120337303,-0.076682739,0.177610207,1.697089458,0.352859322,0.695573376,-0.026423495,-0.692856253,-0.235000883,0.05570239,-0.794643558
MSTRG.2123,Medtr1g064630,A0A072VKU5,A0A072VKU5_MEDTR,25484014,MTR_1g064630,3383,chr1,28438090,28441411,.,-,.,Serine/Threonine kinase stpk-V protein,cluster3,MSTRG.2123,TSS6052,chr1:28438089-28441411,Medtr1g064630,cluster3,2.13753,6.17063,8.26299,4.67835,3.31209,5.62198,5.9743,-1.709444448,-1.420963419,-1.834549346,-1.614979467,-1.602747794,0.980752261,-0.572897292,0.963797423,-0.031218812,1.135810907,1.002030846,1.080915393,1.591327393,1.225152366,1.360574057,1.010670569,-0.424747254,-0.159814789,-0.833719564,-0.208016644,-1.347041164,-1.015311353,-0.366365406,-1.0284111,-0.31322114,0.755203125,0.497175166,0.210411111,-0.417461826,0.617034149,0.646208301,0.672534164,0.246141807,0.666051747,0.239120032
MSTRG.2129,Medtr1g066530,G7IBL7,G7IBL7_MEDTR,11434140,MTR_1g066530,3396,chr1,28559518,28560800,.,+,.,albumin-2 protein,cluster3,MSTRG.2129,TSS2058,chr1:28559517-28560800,Medtr1g066530,cluster3,12.5469,54.5561,64.338,14.2762,78.6319,55.3221,100.945,-1.08191693,-2.027735253,-2.485378136,0.324862267,-1.327210249,0.326180896,-0.263091787,-0.187339195,-1.136832338,1.387132547,0.179725068,0.307771209,0.901753432,0.977920192,0.14177553,-0.58796795,-0.692603749,-0.249088956,-0.571784955,-1.396445307,0.473228354,1.200897323,0.924659263,0.698863208,-0.075424313,0.905594936,-1.164179302,0.723842525,0.289764209,0.4222807,1.042464392,0.694639136,1.589800043,0.880910209,-1.14706702
MSTRG.2162,Medtr1g067000,A0A072VW35,A0A072VW35_MEDTR,25484055,MTR_1g067000,3431,chr1,28815959,28822118,.,-,.,myb transcription factor,cluster6,MSTRG.2162,TSS6084,chr1:28815958-28822118,Medtr1g067000,cluster6,12.4517,4.76774,3.90626,6.53235,10.1815,5.27477,4.8501,1.564727702,1.439734626,1.531775198,1.751771964,1.42054559,0.189832811,-1.692852606,-0.809136041,-0.807754706,-0.142458627,-0.597555702,-2.021638896,-0.632065455,-0.689598141,-1.208441959,0.022490214,0.379131108,0.204047831,0.083414081,-0.253291414,-0.184740227,1.628961744,0.647753516,1.441748014,1.451038883,-0.009850802,-0.413850365,-0.807130973,-0.442497099,-0.199769778,-0.826635417,-0.241594322,-0.854887061,-0.976993426,0.055769734
MSTRG.2176,Medtr1g067350,A0A072VLN6,A0A072VLN6_MEDTR,25484077,MTR_1g067350,3453,chr1,29016256,29016837,.,+,.,hypothetical protein,cluster6,MSTRG.2176,TSS2090,chr1:29016255-29016837,Medtr1g067350,cluster6,11.0771,5.57524,3.43319,5.02127,6.62752,6.19359,5.46284,0.716542192,2.193722923,1.809685998,1.241497571,1.657520274,-0.916935896,0.257618324,-0.133887668,1.161136367,-1.437232788,-1.463568908,-0.804901437,-1.844708158,-1.261495896,-0.437943896,-0.402017211,-0.930290497,-0.025626746,-0.494126306,0.225629836,0.96056179,-0.516984342,0.199607416,0.032385663,0.758903357,0.33581449,-0.125926299,-0.364595723,1.003077593,-0.17945413,-1.828294284,0.487563542,0.29108351,-0.668453943,0.504093282
MSTRG.2179,Medtr1g067380,A0A072VW73,A0A072VW73_MEDTR,25484079,MTR_1g067380,3455,chr1,29034432,29040060,.,+,.,phosphatidic acid phosphohydrolase,cluster3,MSTRG.2179,TSS8118,chr1:29040585-29041753,Medtr1g067380,cluster3,0.720866,0.940095,2.27683,0.444418,0.279757,0.235822,1.29236,-0.574222188,-0.454919884,0.064958299,0.556126898,-0.11917507,0.79358015,0.21673712,-0.245263742,0.067491545,0.38014632,1.64328246,1.310768353,2.344832456,1.997901562,1.30526868,-1.225411116,-0.316254282,0.258083771,-0.584036096,-1.298098508,-0.991305738,-0.717675932,-0.900237419,-1.3532288,-0.668673415,-0.951564862,-1.032622496,-1.12146052,-1.217971518,-0.771967023,0.417055118,0.997034454,1.026305689,0.854686314,0.309829417
MSTRG.2178,Medtr1g067380,A0A072VW73,A0A072VW73_MEDTR,25484079,MTR_1g067380,3455,chr1,29034432,29040060,.,+,.,phosphatidic acid phosphohydrolase,cluster3,MSTRG.2178,TSS2091,chr1:29034431-29040060,Medtr1g067380,cluster3,14.0064,21.826,35.4691,12.8985,12.0304,9.85723,29.8337,-0.687072373,-0.559308872,-0.543651372,-0.001495758,-0.445894022,0.975645369,-0.296333955,0.172735987,-0.543727403,1.420571823,1.579546287,1.255194498,1.783713068,1.267238839,1.529770816,-0.795303712,-0.282660353,-0.569010193,-0.708458333,-0.684701904,-0.611343468,-0.70532707,-0.650937524,-0.785031285,-0.967789459,-1.167194607,-1.242026093,-1.378758473,-1.214849383,-0.735382716,1.480472059,1.106784676,0.901579702,0.948909552,1.154095652
MSTRG.2189,Medtr1g067630,A0A072VL62,A0A072VL62_MEDTR,25484095,MTR_1g067630,3471,chr1,29190989,29198055,.,+,.,125 kDa kinesin-like protein,cluster6,MSTRG.2189,TSS2098,chr1:29190987-29198151,Medtr1g067630,cluster6,4.47776,3.20071,1.70339,2.26281,1.988,2.07861,6.62147,0.861257074,0.330877982,0.975819059,-0.377801086,1.876859556,0.784346183,-1.333038463,0.865301524,0.660494771,-0.417260243,-0.318866137,-1.395146181,-0.86739867,-0.619090888,-0.598987304,-0.348354545,-0.321006708,-0.534559724,-0.513034606,0.11070349,-0.229861619,-0.324884315,-0.769013781,-0.568677368,-0.689375952,-0.640142435,0.030042479,-1.342558143,0.101566809,-0.647158229,2.497208297,-0.336089881,-0.187207774,1.552500782,2.732536049
MSTRG.2188,Medtr1g067660,A0A072VJY7,A0A072VJY7_MEDTR,25484098,MTR_1g067660,3474,chr1,29213057,29213587,.,+,.,Cys2-His2 zinc finger transcription factor,cluster3,MSTRG.2188,TSS2101,chr1:29213056-29213587,Medtr1g067660,cluster3,0,1.81036,3.65493,0,0.314956,0.812453,1.26961,-0.776478409,-0.776478409,-0.776478409,-0.776478409,-0.776478409,-0.343163939,-0.776478409,0.360201368,2.406326483,0.132405945,0.743297706,0.983808147,2.123178726,1.097058737,2.35561942,-0.776478409,-0.776478409,-0.776478409,-0.776478409,-0.776478409,-0.200954282,-0.529006142,-0.199939679,-0.776478409,-0.152111005,1.475562736,-0.776478409,-0.267582699,-0.776478409,-0.280275969,1.663372786,0.676798466,-0.428291031,0.030870362,-0.776478409
MSTRG.2200,Medtr1g068810,A0A072VWE3,A0A072VWE3_MEDTR,11429557,MTR_1g068810,3489,chr1,29365940,29370061,.,+,.,soluble inorganic pyrophosphatase,cluster3,MSTRG.2200,"TSS2110,TSS2111,TSS2112",chr1:29365939-29370061,Medtr1g068810,cluster3,235.086,329.797,359.027,136.611,123.584,146.714,318.384,-0.155021411,0.068289484,0.517659895,-0.187663579,0.682235765,0.887985314,1.854569474,0.741932491,0.239663265,0.539906617,1.372616261,0.849380112,0.776190069,1.190906959,1.282987718,-1.589607378,-1.046227111,-0.757812041,-0.561435311,-0.818463455,-0.671985205,-0.858550945,-1.558528655,-1.506355993,-1.235867429,-1.331560764,-0.563842322,-0.111657601,-0.527817949,-1.752865746,1.105771925,0.879828433,0.539038138,0.925066066,0.781234911
MSTRG.2224,Medtr1g069070,A0A072VLD3,A0A072VLD3_MEDTR,25484140,MTR_1g069070,3524,chr1,29632827,29633615,.,+,.,hypothetical protein,cluster3,MSTRG.2224,"TSS2125,TSS2126",chr1:29632444-29633819,Medtr1g069070,cluster3,0.502221,5.52164,4.59673,0.567939,5.14931,6.83799,1.63234,-0.755727124,-1.13103896,-0.915307086,-0.982385172,-1.554176383,0.014748485,2.014784178,0.625915022,-0.083509034,0.005535166,0.259820747,0.766235035,1.102764249,0.452972817,0.316155819,-1.31554046,-1.304615558,-0.490838437,-1.321691791,-0.750310699,0.631685451,0.333617217,1.135500056,0.916212755,0.516826158,0.951145584,0.972902928,1.303599252,1.069154042,0.889767911,-1.300182485,0.983845725,-0.539319591,-1.427577537,-1.390968281
MSTRG.2240,Medtr1g069235,I3SXG8,I3SXG8_MEDTR,25484169,MTR_1g069235,3551,chr1,29816886,29819066,.,+,.,photosystem I reaction center subunit IV A,cluster1,MSTRG.2240,TSS2149,chr1:29816885-29819066,Medtr1g069235,cluster1,1.83466,0.634031,2.4712,1.5273,1.64561,1.07545,1.02622,0.435067316,1.005643798,0.191429244,0.713736215,0.603070643,-1.593551339,-0.618943368,-0.915569941,-1.296711016,-0.21756798,3.79253245,0.196564441,-0.824463604,-0.779871795,0.06210101,-0.185775345,0.868192833,0.40609235,0.585952873,-0.417613543,0.155240703,-0.107434141,0.719996834,1.306472813,-0.323234034,-1.250717068,-0.765720455,1.041112293,-0.828486272,-0.031204253,-1.194109636,0.494454327,0.28871674,-0.643321029,-0.872082063
MSTRG.2266,Medtr1g069470,A0A072VLH9,A0A072VLH9_MEDTR,25484201,MTR_1g069470,3583,chr1,30086956,30090723,.,+,.,LRR receptor-like kinase family protein,cluster7,MSTRG.2266,TSS2165,chr1:30086955-30090723,Medtr1g069470,cluster7,1.38782,2.57486,1.50046,0.961779,5.05125,1.85925,1.89309,-0.411246003,0.237880476,-1.138670362,0.189666546,-0.892726067,0.492123593,-1.740307519,1.849740189,-0.54934,0.674184559,-0.122452548,-0.464953678,-1.385367099,-0.547965524,0.749317475,0.099898796,-1.23057868,-1.057464382,-1.219198446,-0.552299247,1.445399484,1.661616097,1.593823997,1.715738182,1.28020113,-0.604018532,-0.709121769,0.739130399,-0.051431516,0.410909526,0.997282608,-1.293654202,0.492101131,-0.149636476,-0.508582139
